Match,League,bookie_home,highest_odd_home,bookie_draw,highest_odd_draw,bookie_away,highest_odd_away,TotalBookies,average_odd_home,average_odd_draw,average_odd_away,Gametime,Time_scraped,url,std_home,std_draw,std_away,median_home,median_draw,median_away
Ceilandia U20 - Floresta EC U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair,3.1,Unibet,3.4,Pinnacle,2.57,12,2.83,3.06,2.32,2023-01-12 23:00:00,2023-01-12 13:35:13.022041,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/ceilandia-floresta-ec/WptDaKKo/,0.1812601392894701,0.1511479880306526,0.1178982612255159,2.8,3.05,2.35
Mirassol U20 - Real Ariquemes U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.69,1xBet,3.9,Unibet,5.75,15,1.57,3.68,4.92,2023-01-12 23:00:00,2023-01-12 13:35:18.062334,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-real-ariquemes/UqlAuHZT/,0.0575532879371887,0.1012681494609143,0.4468119877319232,1.58,3.7,5.0
Bahia de Feira - Vitoria,Brazil:Campeonato Baiano 2023,Betsafe,4.2,Betsafe,3.2,Pinnacle,2.08,15,3.9,3.0,1.94,2023-01-12 23:15:00,2023-01-12 13:35:23.109342,https://www.betexplorer.com/soccer/brazil/campeonato-baiano/bahia-de-feira-vitoria/jVb19U54/,0.1807708362488132,0.099532239333126,0.0525991127935316,3.9,3.0,1.95
Gremio Anapolis - Atletico GO,Brazil:Campeonato Goiano 2023,Unibet,7.8,Betfair,3.6,Betsafe,1.53,16,6.9,3.49,1.48,2023-01-12 23:30:00,2023-01-12 13:35:27.930230,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/gremio-anapolis-atletico-go/pxWFk84L/,0.6210256972675662,0.0915787457146398,0.0413924308700677,6.875,3.5,1.47
Flamengo RJ U20 - Avai U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.8,Betway,3.6,Betfair Exchange,4.61,15,1.75,3.41,4.0,2023-01-12 23:30:00,2023-01-12 13:35:32.980007,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/flamengo-rj-avai/Whzxyyro/,0.0279795843939316,0.0963525273348319,0.2298280931064616,1.75,3.4,4.0
Atletico GO U20 - Juazeirense U20,Brazil:Copa Sao Paulo de juniores 2023,1xBet,1.61,Unibet,4.2,Pinnacle,5.05,12,1.56,3.77,4.86,2023-01-12 23:30:00,2023-01-12 13:35:38.316014,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/atletico-go-juazeirense/SxTU2oSn/,0.0331205328605941,0.1482217830472194,0.1760918321028358,1.57,3.75,4.93
Nacional de Patos - Treze PB,Brazil:Campeonato Paraibano 2023,Betsson,2.25,Betfair,3.25,1xBet,4.5,11,1.81,3.1,4.16,2023-01-13 00:00:00,2023-01-12 13:35:43.429699,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/nacional-pb-treze-pb/298RbTrc/,0.124065739397739,0.0707650500437349,0.3368576508305502,1.82,3.1,4.2
Santa Cruz - Afogados da Ingazeira,Brazil:Campeonato Pernambucano 2023,Pinnacle,1.62,Betfair Exchange,3.76,Betfair Exchange,5.56,15,1.57,3.61,5.08,2023-01-13 00:00:00,2023-01-12 13:35:48.458500,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/santa-cruz-afogados-da-ingazeira/4MjvCVW8/,0.0282337184434296,0.1128083076981225,0.287372331902111,1.57,3.6,5.0
Goias - Aparecidense,Brazil:Campeonato Goiano 2023,Betsafe,1.62,Betsafe,3.6,Pinnacle,6.16,15,1.57,3.4,5.71,2023-01-13 00:30:00,2023-01-12 13:35:53.581589,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/goias-aparecidense/6oXBjlkF/,0.037032803990902,0.1457721640421237,0.801790852672049,1.57,3.35,5.6
Campinense - Sao Paulo Crystal,Brazil:Campeonato Paraibano 2023,Unibet,1.28,Betsafe,5.0,1xBet,14.0,14,1.22,4.78,11.9,2023-01-13 00:30:00,2023-01-12 13:35:58.735743,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/campinense-sao-paulo-crystal/EgFqzp6d/,0.0202728639069326,0.2406356052322568,1.6645627746556246,1.22,4.8,12.75
Doce Mel - Jacuipense,Brazil:Campeonato Baiano 2023,Unibet,8.9,bwin,3.8,Betsafe,1.47,14,7.8,3.62,1.43,2023-01-13 01:30:00,2023-01-12 13:36:03.705759,https://www.betexplorer.com/soccer/brazil/campeonato-baiano/doce-mel-jacuipense/phb58lLA/,0.7248618663405637,0.1662184449108204,0.028946711176092,7.65,3.675,1.4249999999999998
Flamengo RJ - Audax RJ,Brazil:Campeonato Carioca 2023,Betfair Exchange,1.64,William Hill,4.4,William Hill,11.0,17,1.58,3.73,5.09,2023-01-13 01:30:00,2023-01-12 13:36:08.729215,https://www.betexplorer.com/soccer/brazil/campeonato-carioca/flamengo-rj-audax-rj/SSaMkvFa/,0.0834724329274253,0.2213387667653423,1.3952196631701876,1.57,3.725,5.1
Al Sailiya - Al Ahli Doha,Qatar:QSL 2022/2023,Pinnacle,2.62,Pinnacle,3.79,Unibet,2.65,16,2.42,3.53,2.49,2023-01-12 14:15:00,2023-01-12 14:00:37.785942,https://www.betexplorer.com/soccer/qatar/qsl/al-sailiya-al-ahli/On5bE85B/,0.11613031473306183,0.12169463148936906,0.09141252649391107,2.43,3.5,2.505
Al Wakra - Al Arabi,Qatar:QSL 2022/2023,10Bet,2.65,Pinnacle,3.59,Pinnacle,2.58,16,2.59,3.35,2.41,2023-01-12 14:15:00,2023-01-12 14:00:42.482944,https://www.betexplorer.com/soccer/qatar/qsl/al-wakra-al-arabi/xW6jGUza/,0.05049339890850418,0.09770491287545367,0.06448514040717711,2.6,3.35,2.41
Cruzeiro U20 - Parauapebas U20,Brazil:Copa Sao Paulo de juniores 2023,William Hill,1.14,Betway,11.0,Betsafe,29.0,16,1.06,9.10,21.44,2023-01-12 14:30:00,2023-01-12 14:00:47.251557,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/cruzeiro-esporte-clube-parauapebas/0QXTexKA/,0.02756809750418043,1.3108012816594283,5.2441703744888635,1.06,9.2,21.0
Maccabi Yavne - Bnei Eilat,Israel:Liga Alef South 2022/2023,Betfair Exchange,1.41,Betfair Exchange,4.8,1xBet,7.7,10,1.34,4.48,7.08,2023-01-12 14:30:00,2023-01-12 14:00:52.007460,https://www.betexplorer.com/soccer/israel/liga-alef-south/maccabi-yavne-bnei-eilat/hhMmm0A2/,0.03368151487751765,0.16027753706895068,0.48477256981438677,1.34,4.5,7.125
Doxa - Achnas,Cyprus:Cyprus Cup 2022/2023,Betsafe,2.1,Unibet,3.5,Pinnacle,3.83,14,2.02,3.15,3.39,2023-01-12 15:00:00,2023-01-12 14:01:03.452688,https://www.betexplorer.com/soccer/cyprus/cyprus-cup/doxa-achnas/CzhGBYmP/,0.07508237234772645,0.1273655291748047,0.15042796092672212,2.05,3.125,3.375
Hyderabad - Chennaiyin,India:ISL 2022/2023,Interwetten,1.7,Betway,4.2,Unibet,5.05,15,1.63,3.95,4.38,2023-01-12 15:00:00,2023-01-12 14:01:08.221371,https://www.betexplorer.com/soccer/india/isl/hyderabad-chennaiyin-fc/GOKoHHpk/,0.03568654384729209,0.1459502332585848,0.2827153005701505,1.62,4.0,4.33
Hapoel Kfar Shalem - Ironi Modiin,Israel:Liga Alef South 2022/2023,Betfair Exchange,1.35,Betfair Exchange,5.66,Betfair Exchange,7.65,10,1.30,5.06,6.88,2023-01-12 15:00:00,2023-01-12 14:01:13.223276,https://www.betexplorer.com/soccer/israel/liga-alef-south/hapoel-kfar-shalem-ironi-modiin/ADSUWvQL/,0.02183269719175044,0.26410435647885694,0.39606537058644475,1.3050000000000002,5.135,7.0
Iraq - Yemen,Asia:Gulf Cup of Nations 2023,Betfair Exchange,1.15,10Bet,8.25,Betfair Exchange,30.45,17,1.11,7.15,19.99,2023-01-12 16:00:00,2023-01-12 14:01:31.225493,https://www.betexplorer.com/soccer/asia/gulf-cup-of-nations/iraq-yemen/CUYRODjS/,0.01839117435395697,0.6687279408126515,4.111792402919423,1.11,7.25,20.0
Saudi Arabia - Oman,Asia:Gulf Cup of Nations 2023,Pinnacle,3.38,1xBet,2.82,Betfair Exchange,2.71,17,3.03,2.69,2.54,2023-01-12 16:00:00,2023-01-12 14:01:36.375241,https://www.betexplorer.com/soccer/asia/gulf-cup-of-nations/saudi-arabia-oman/hOGfKXbq/,0.12755045137928295,0.07761140001162659,0.07691190529736334,3.0,2.7,2.55
Bahrain SC - Al-Muharraq,Bahrain:Bahrain Cup 2022/2023,BetVictor,6.5,1xBet,4.0,Betfair Exchange,1.56,5,5.73,3.88,1.46,2023-01-12 16:00:00,2023-01-12 14:01:40.977246,https://www.betexplorer.com/soccer/bahrain/bahrain-cup/bahrain-sc-al-muharraq/UqAycMjR/,0.40682042370419064,0.10473094780709007,0.03997618338580161,6.0,3.85,1.47
AS Cotonou - Ofmas-Sad,Benin:Ligue 1 2022/2023,1xBet,2.37,1xBet,3.0,1xBet,3.13,1,2.37,3.00,3.13,2023-01-12 16:00:00,2023-01-12 14:01:45.741272,https://www.betexplorer.com/soccer/benin/ligue-1/as-cotonou-ofmas-sad/MFWGY7ZO/,,,,2.37,3.0,3.13
Avrankou Omnisport - Ayema,Benin:Ligue 1 2022/2023,1xBet,41.0,1xBet,6.0,1xBet,1.13,1,41.00,6.00,1.13,2023-01-12 16:00:00,2023-01-12 14:01:50.410871,https://www.betexplorer.com/soccer/benin/ligue-1/avrankou-omnisport-ayema/Mgstxdb7/,,,,41.0,6.0,1.13
Ghazl El Mahallah - Enppi,Egypt:Premier League 2022/2023,Pinnacle,3.33,Betsafe,2.8,ComeOn,2.65,17,3.06,2.71,2.53,2023-01-12 16:00:00,2023-01-12 14:01:55.054206,https://www.betexplorer.com/soccer/egypt/premier-league/ghazl-el-mahallah-enppi/KtuGHKXK/,0.13479014189821592,0.06652067347825029,0.06688444820557841,3.0,2.7,2.51
Great Olympics - Bibiani Gold Stars,Ghana:Premier League 2022/2023,BetVictor,2.05,Betway,2.88,William Hill,4.75,7,1.94,2.82,4.22,2023-01-12 16:00:00,2023-01-12 14:02:02.809081,https://www.betexplorer.com/soccer/ghana/premier-league/great-olympics-bibiani-gold-stars/bHBHrojI/,0.09123491395189405,0.047157284949512546,0.2715300562158293,1.95,2.8,4.2
Atlas U20 - Mazatlan U20,Mexico:Liga MX U20 2022/2023,Betfair,1.67,Unibet,3.7,BetVictor,5.0,13,1.62,3.55,4.64,2023-01-12 16:00:00,2023-01-12 14:02:11.350482,https://www.betexplorer.com/soccer/mexico/liga-mx-u20/atlas-mazatlan/dbdFfyji/,0.041509961733021634,0.11003495947966861,0.2766025566746887,1.62,3.6,4.61
Goias U20 - Porto Vitoria U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.72,Pinnacle,3.88,Pinnacle,5.01,16,1.61,3.69,4.51,2023-01-12 16:45:00,2023-01-12 14:02:22.410828,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/goias-porto-vitoria/pGb5xlJk/,0.044642095231593494,0.10707474025184457,0.22729936207565551,1.6150000000000002,3.7,4.5
Gremio U20 - Picos U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.2,Unibet,7.5,1xBet,15.0,14,1.15,6.80,11.45,2023-01-12 16:45:00,2023-01-12 14:02:27.507221,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/gremio-picos/4bvLcbkb/,0.02120197654757238,0.43503366043823066,2.057732686605286,1.15,7.0,12.0
Sport Recife U20 - Zumbi U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair,1.29,1xBet,5.85,10Bet,13.0,15,1.23,5.32,10.35,2023-01-12 16:45:00,2023-01-12 14:02:32.200648,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/sport-recife-zumbi/vHWXfdZG/,0.04029651999626676,0.38755276138500533,1.5862723599684894,1.22,5.5,11.0
Esperance Tunis - Etoile Sahel,Tunisia:Ligue Professionnelle 1 2022/2023,William Hill,1.91,Unibet,3.0,Betfair Exchange,5.28,14,1.86,2.88,4.47,2023-01-12 17:00:00,2023-01-12 14:02:40.027128,https://www.betexplorer.com/soccer/tunisia/ligue-professionnelle-1/esperance-tunis-etoile-sahel/tfvWNdMD/,0.0366824807722214,0.08235543444374258,0.2604687237346474,1.8650000000000002,2.9,4.5
East End Lions - Old Edwardians,Sierra Leone:Premier League 2022/2023,1xBet,2.12,1xBet,2.75,1xBet,4.16,1,2.12,2.75,4.16,2023-01-12 17:15:00,2023-01-12 14:02:47.633788,https://www.betexplorer.com/soccer/sierra-leone/premier-league/east-end-lions-old-edwardians/f7Fbvthe/,,,,2.12,2.75,4.16
Al Ahly - Al Masry,Egypt:Premier League 2022/2023,Betfair Exchange,1.61,ComeOn,3.9,Betfair Exchange,6.32,17,1.56,3.72,5.52,2023-01-12 18:00:00,2023-01-12 14:02:52.387574,https://www.betexplorer.com/soccer/egypt/premier-league/al-ahly-al-masry/bXwKGvmR/,0.038117465504288066,0.11007016478805952,0.3780727054261327,1.57,3.71,5.5
Fiorentina - Sampdoria,Italy:Coppa Italia 2022/2023,10Bet,1.51,Pinnacle,4.56,Betfair Exchange,7.46,18,1.47,4.34,6.65,2023-01-12 18:00:00,2023-01-12 14:02:56.993655,https://www.betexplorer.com/soccer/italy/coppa-italia/fiorentina-sampdoria/UocoRTk8/,0.018550408272025285,0.12970554888579247,0.3598365642082201,1.47,4.33,6.65
Leiknir - Fram,Iceland:Reykjavik Cup 2023,BetVictor,9.5,Pinnacle,7.79,Pinnacle,1.29,14,7.33,6.68,1.23,2023-01-12 18:30:00,2023-01-12 14:03:05.857559,https://www.betexplorer.com/soccer/iceland/reykjavik-cup/leiknir-reykjavik-fram/xp8lXJ0a/,1.1755922519552189,0.5180163630436324,0.030581662728473364,7.0,6.75,1.22
Valur - Fjolnir,Iceland:Reykjavik Cup 2023,10Bet,1.18,Betfair Exchange,8.98,BetVictor,15.0,14,1.13,7.50,11.75,2023-01-12 18:30:00,2023-01-12 14:03:10.855778,https://www.betexplorer.com/soccer/iceland/reykjavik-cup/valur-fjolnir/8A3pYaog/,0.0287352446607695,0.7279194094586753,2.3480472129592527,1.13,7.62,11.0
Heracles - G.A. Eagles,Netherlands:KNVB Beker 2022/2023,Pinnacle,2.39,Betfair Exchange,3.57,Pinnacle,3.16,16,2.27,3.43,2.89,2023-01-12 18:45:00,2023-01-12 14:03:16.200431,https://www.betexplorer.com/soccer/netherlands/knvb-beker/heracles-g-a-eagles/tpVeOgL9/,0.0478730620010823,0.11727293454361319,0.11883008135692802,2.3,3.425,2.8899999999999997
Belo Jardim - Retro,Brazil:Campeonato Pernambucano 2023,Betfair,8.5,Betsafe,4.33,Betfair Exchange,1.46,16,7.16,4.02,1.39,2023-01-12 19:00:00,2023-01-12 14:03:22.117774,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/belo-jardim-retro/O8CqZeZc/,0.589593080013665,0.19873663477074383,0.04139243087006766,7.25,4.0,1.4
Coritiba U20 - Vitoria da Conquista U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.42,Pinnacle,4.54,Pinnacle,7.42,13,1.38,4.27,6.56,2023-01-12 19:00:00,2023-01-12 14:03:27.356088,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/coritiba-vitoria-da-conquista/vTfeaBQ2/,0.028718030481306875,0.16612090129226317,0.546927984089514,1.38,4.275,6.75
Fluminense U20 - AC Guaratingueta U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.11,Betfair,9.0,Betfair Exchange,27.6,10,1.08,8.18,18.91,2023-01-12 19:00:00,2023-01-12 14:03:31.957592,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/fluminense-ac-guaratingueta/SvlAy8Ye/,0.017477257950106077,0.692637908814752,3.977390647602567,1.08,8.5,20.0
Novorizontino U20 - Flamengo SP U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,2.33,Betway,3.4,Pinnacle,3.01,12,2.21,3.24,2.88,2023-01-12 19:00:00,2023-01-12 14:03:36.924277,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/novorizontino-flamengo-sp/QP6DzSm2/,0.060827625302982226,0.14268038515399473,0.08632823467767714,2.2,3.24,2.9
Tanabi U20 - Chapecoense-SC U20,Brazil:Copa Sao Paulo de juniores 2023,Betway,2.5,1xBet,3.32,Pinnacle,3.21,13,2.29,3.14,2.82,2023-01-12 19:00:00,2023-01-12 14:03:41.838411,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/tanabi-chapecoense-sc/zNl6tcKN/,0.12518338196773213,0.1161185449595218,0.22835412060132484,2.25,3.105,2.875
King Faisal - Hearts of Oak,Ghana:Premier League 2022/2023,BetVictor,4.2,bet-at-home,3.25,Interwetten,1.83,7,4.10,3.21,1.81,2023-01-12 19:00:00,2023-01-12 14:03:47.006102,https://www.betexplorer.com/soccer/ghana/premier-league/king-faisal-hearts-of-oak/p8WXpyXo/,0.08164965809277268,0.03450327796711771,0.012149857925879129,4.1,3.2,1.8
Ipora - Morrinhos,Brazil:Campeonato Goiano 2023,Betsafe,2.0,Pinnacle,3.06,1xBet,4.2,15,1.93,2.98,3.99,2023-01-12 19:30:00,2023-01-12 14:03:54.887211,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/ipora-morrinhos/bLT3hAK2/,0.03879432948254165,0.08477175237070426,0.43832208477328627,1.9249999999999998,3.0,4.0
Sao Jose MA - Maranhao,Brazil:Campeonato Maranhense 2023,BetVictor,7.0,1xBet,4.24,Betsafe,1.8,11,5.59,3.96,1.46,2023-01-12 19:30:00,2023-01-12 14:03:59.952894,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/sao-jose-ribamar-ec-maranhao/fiVP7Ll9/,0.9122391242323582,0.1567334827514039,0.12780479620916402,5.5,3.95,1.4649999999999999
Blauw Geel - Utrecht,Netherlands:KNVB Beker 2022/2023,William Hill,21.0,Betsafe,9.5,Interwetten,1.15,15,17.25,8.77,1.11,2023-01-12 20:00:00,2023-01-12 14:04:05.399423,https://www.betexplorer.com/soccer/netherlands/knvb-beker/blauw-geel-utrecht/p6DPL0aB/,2.315000317621627,0.6093107243628076,0.02016476250935828,17.0,8.5,1.11
Groningen - Spakenburg,Netherlands:KNVB Beker 2022/2023,bet365,1.33,1xBet,5.55,BetVictor,11.0,16,1.29,5.23,9.03,2023-01-12 20:00:00,2023-01-12 14:04:10.657724,https://www.betexplorer.com/soccer/netherlands/knvb-beker/groningen-spakenburg/YTU12Cbj/,0.025437350953458438,0.24247430966944358,0.9926962030923593,1.295,5.25,8.875
Urk - Katwijk,Netherlands:KNVB Beker 2022/2023,bet365,23.0,bet365,10.0,10Bet,1.15,16,17.05,9.02,1.11,2023-01-12 20:00:00,2023-01-12 14:04:16.065470,https://www.betexplorer.com/soccer/netherlands/knvb-beker/urk-katwijk/WEm51WDd/,5.042292677064321,0.6303692895251723,0.022928918293666705,17.0,8.98,1.1
Betis - Barcelona,Spain:Super Cup 2023,Betfair Exchange,7.46,1xBet,5.0,1xBet,1.47,16,6.80,4.74,1.43,2023-01-12 20:00:00,2023-01-12 14:04:21.224705,https://www.betexplorer.com/soccer/spain/super-cup/betis-barcelona/YLr8vbJA/,0.29557521188752106,0.1581882720424139,0.02157219221878444,6.9,4.75,1.44
Madrid C. W - Athletic Bilbao W,Spain:Copa de la Reina Women 2022/2023,Interwetten,1.63,Pinnacle,4.03,Betfair Exchange,5.09,12,1.59,3.88,4.46,2023-01-12 20:00:00,2023-01-12 14:04:26.274720,https://www.betexplorer.com/soccer/spain/copa-de-la-reina-women/madrid-cff-athletic-bilbao/df4yjmCr/,0.024832774042918893,0.10261953630166744,0.2915366010359415,1.58,3.85,4.5
Royale Union SG - Gent,Belgium:Belgian Cup 2022/2023,Unibet,2.14,1xBet,3.52,Pinnacle,3.58,17,2.08,3.38,3.31,2023-01-12 20:45:00,2023-01-12 14:04:30.978550,https://www.betexplorer.com/soccer/belgium/belgian-cup/royale-union-sg-gent/O0zJU7GG/,0.04318980756062923,0.09386403739633127,0.14201169058016988,2.1,3.4,3.3
Vitoria Setubal - Casa Pia,Portugal:Taça de Portugal 2022/2023,Betfair Exchange,5.94,ComeOn,3.7,1xBet,1.71,17,5.09,3.51,1.67,2023-01-12 20:45:00,2023-01-12 14:04:36.340951,https://www.betexplorer.com/soccer/portugal/taca-de-portugal/vitoria-setubal-casa-pia/OprDsLGf/,0.34809659841783197,0.10426994879744707,0.029350262494511527,5.0,3.56,1.67
Fulham - Chelsea,England:Premier League 2022/2023,Unibet,4.2,1xBet,3.7,10Bet,2.0,17,4.00,3.55,1.95,2023-01-12 21:00:00,2023-01-12 14:04:41.374008,https://www.betexplorer.com/soccer/england/premier-league/fulham-chelsea/fRc3vCHs/,0.08917926427410461,0.08311933306645196,0.029748400297519184,4.0,3.5599999999999996,1.95
AS Roma - Genoa,Italy:Coppa Italia 2022/2023,188BET,1.53,Betfair Exchange,4.23,William Hill,7.5,17,1.50,4.06,6.77,2023-01-12 21:00:00,2023-01-12 14:04:46.604034,https://www.betexplorer.com/soccer/italy/coppa-italia/as-roma-genoa/p6BlsR0l/,0.021182370274771354,0.1167940481069247,0.383044648330164,1.5,4.074999999999999,6.9
Feyenoord - Zwolle,Netherlands:KNVB Beker 2022/2023,Interwetten,1.35,bet365,6.5,William Hill,9.5,16,1.30,5.39,8.16,2023-01-12 21:00:00,2023-01-12 14:04:51.932409,https://www.betexplorer.com/soccer/netherlands/knvb-beker/feyenoord-zwolle/YsAzHBDq/,0.029081809331383247,0.40591903310624466,0.6984195510443888,1.315,5.4,8.225
Athletico-PR U20 - Guarani U20,Brazil:Copa Sao Paulo de juniores 2023,Betsafe,1.8,Unibet,3.8,Betfair Exchange,4.33,14,1.73,3.58,3.93,2023-01-12 21:15:00,2023-01-12 14:04:56.806873,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/athletico-pr-guarani/AyuHbvzh/,0.04838338951491911,0.12626502739419623,0.23983526092080867,1.75,3.6,4.0
Palmeiras U20 - Sampaio Correa U20,Brazil:Copa Sao Paulo de juniores 2023,10Bet,1.11,Betway,9.0,Betsafe,29.0,14,1.08,7.94,20.18,2023-01-12 21:15:00,2023-01-12 14:05:01.503582,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/palmeiras-sampaio-correa/YFTQ3RCt/,0.017265434778633255,0.6140901128227573,6.450699703649726,1.07,8.0,19.0
Cordino EC - Moto Club,Brazil:Campeonato Maranhense 2023,Interwetten,3.55,Betfair,3.1,1xBet,2.75,8,2.50,2.97,2.61,2023-01-12 23:00:00,2023-01-12 14:05:12.968008,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/cordino-ec-moto-club/0UVL81Z2/,0.4150246432989908,0.0831209414593634,0.2550401037983136,2.55,2.95,2.55
Ceilandia U20 - Floresta EC U20,Brazil:Copa Sao Paulo de juniores 2023,Betway,3.1,Unibet,3.4,ComeOn,2.55,11,2.67,3.10,2.42,2023-01-12 23:00:00,2023-01-12 14:05:18.005690,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/ceilandia-floresta-ec/WptDaKKo/,0.15424779075364728,0.15934986963402564,0.12020617209413087,2.65,3.09,2.45
Mirassol U20 - Real Ariquemes U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.72,Betfair,3.75,Unibet,5.75,14,1.63,3.61,4.60,2023-01-12 23:00:00,2023-01-12 14:05:22.822497,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-real-ariquemes/UqlAuHZT/,0.056467436886859186,0.14031596996982,0.3811423930888872,1.63,3.6,4.5
Bahia de Feira - Vitoria,Brazil:Campeonato Baiano 2023,1xBet,4.08,Betsafe,3.1,Pinnacle,2.08,14,3.85,2.98,1.95,2023-01-12 23:15:00,2023-01-12 14:05:27.628586,https://www.betexplorer.com/soccer/brazil/campeonato-baiano/bahia-de-feira-vitoria/jVb19U54/,0.1333987934549563,0.08157380531938989,0.05168586432893013,3.8,3.0,1.95
Gremio Anapolis - Atletico GO,Brazil:Campeonato Goiano 2023,Unibet,7.8,Betfair,3.6,Betsafe,1.53,15,6.86,3.50,1.48,2023-01-12 23:30:00,2023-01-12 14:05:32.598678,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/gremio-anapolis-atletico-go/pxWFk84L/,0.6210256972675662,0.08968230966398373,0.041987101193898466,6.875,3.5,1.47
Flamengo RJ U20 - Avai U20,Brazil:Copa Sao Paulo de juniores 2023,Betfair Exchange,1.8,Betway,3.6,Betfair Exchange,4.71,14,1.75,3.42,4.01,2023-01-12 23:30:00,2023-01-12 14:05:37.472475,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/flamengo-rj-avai/Whzxyyro/,0.026956755492207662,0.09687006515848709,0.250576478202906,1.75,3.4,4.0
Atletico GO U20 - Juazeirense U20,Brazil:Copa Sao Paulo de juniores 2023,1xBet,1.61,Unibet,4.2,Pinnacle,5.07,11,1.56,3.79,4.88,2023-01-12 23:30:00,2023-01-12 14:05:42.468557,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/atletico-go-juazeirense/SxTU2oSn/,0.03312053286059418,0.1486581394483411,0.1781449018653244,1.57,3.75,4.93
Nacional de Patos - Treze PB,Brazil:Campeonato Paraibano 2023,Betsson,2.25,Betfair,3.25,1xBet,4.5,10,1.82,3.11,4.14,2023-01-13 00:00:00,2023-01-12 14:05:47.021996,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/nacional-pb-treze-pb/298RbTrc/,0.12304887500918339,0.07076505004373496,0.3414223641902076,1.83,3.1,4.2
Santa Cruz - Afogados da Ingazeira,Brazil:Campeonato Pernambucano 2023,Pinnacle,1.62,Betfair Exchange,3.76,Betfair Exchange,5.56,14,1.57,3.63,5.11,2023-01-13 00:00:00,2023-01-12 14:05:51.630623,https://www.betexplorer.com/soccer/brazil/campeonato-pernambucano/santa-cruz-afogados-da-ingazeira/4MjvCVW8/,0.031274514194392214,0.1128083076981225,0.2767532853506547,1.57,3.6,5.0
Goias - Aparecidense,Brazil:Campeonato Goiano 2023,Betfair Exchange,1.67,Betsafe,3.6,Pinnacle,6.16,14,1.57,3.40,5.73,2023-01-13 00:30:00,2023-01-12 14:05:56.338792,https://www.betexplorer.com/soccer/brazil/campeonato-goiano/goias-aparecidense/6oXBjlkF/,0.04420730385678044,0.1457721640421237,0.801790852672049,1.57,3.35,5.6
Campinense - Sao Paulo Crystal,Brazil:Campeonato Paraibano 2023,Unibet,1.28,Betsafe,5.0,1xBet,14.0,13,1.22,4.83,11.75,2023-01-13 00:30:00,2023-01-12 14:06:01.018638,https://www.betexplorer.com/soccer/brazil/campeonato-paraibano/campinense-sao-paulo-crystal/EgFqzp6d/,0.020542103640523838,0.23189733423731645,1.5635265858358098,1.22,4.8,12.0
